       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.137498,  0.689739,  0.616003,  0.410152,  0.232692,  2.349451,  7.214115,  0.839721,  0.063169 
  0.139679,  0.735816,  0.683144,  0.413160,  0.216477,  2.216096,  7.433099,  0.771812,  0.465732 
  0.133857,  1.104540,  0.698552,  0.404663,  0.094232,  1.871308,  7.146594,  0.925770,  0.136638 
  0.129580,  0.714559,  0.620997,  0.403932,  0.155375,  1.898453,  7.048923,  0.931272,  0.087112 
  0.132653,  0.902512,  0.610739,  0.398689,  0.300709,  2.428668,  7.000942,  0.699943,  0.129992 
  0.129420,  1.230479,  0.649444,  0.373197,  0.214873,  2.164681,  7.260634,  0.900885,  0.148939 
  0.138364,  0.647334,  0.613811,  0.415976,  0.116296,  1.612607,  7.094569,  0.473955,  0.178430 
  0.133041,  1.177153,  0.643189,  0.389273,  0.110845,  1.868429,  7.296725,  0.934564,  0.105224 
  0.136082,  1.132625,  0.611081,  0.409515,  0.127478,  1.935513,  6.917804,  1.200515,  0.177382 
  0.132331,  0.988144,  0.687869,  0.371476,  0.070707,  2.608145,  7.212186,  0.985668,  0.074023 
  0.134719,  1.065666,  0.692749,  0.413600,  0.091318,  1.588065,  7.316434,  1.065893,  0.024038 
  0.130829,  1.062157,  0.634074,  0.377238,  0.152021,  2.017742,  6.941004,  0.788663,  0.108416 
  0.132859,  0.637132,  0.683193,  0.361232,  0.332857,  2.141879,  7.086660,  1.048835,  0.036695 
  0.137172,  1.181940,  0.613489,  0.401769,  0.056707,  1.536498,  7.289006,  1.222384,  0.155602 
  0.139838,  1.075168,  0.669652,  0.375223,  0.159514,  2.445167,  7.009002,  0.891954,  0.185192 
  0.136292,  1.159288,  0.685860,  0.400729,  0.203573,  1.765142,  7.237635,  1.053739,  0.152102 
  0.135546,  0.967407,  0.631062,  0.372394,  0.113528,  2.430199,  7.063183,  0.995314,  0.022518 
  0.138416,  1.391096,  0.639366,  0.417920,  0.181374,  1.935162,  7.121235,  0.787419,  0.183834 
  0.133598,  0.825897,  0.691272,  0.407248,  0.346179,  1.971532,  7.037120,  0.760946,  0.243648 
  0.129211,  1.354258,  0.637842,  0.360546,  0.239477,  1.970536,  7.267555,  1.102726,  0.039461 
  0.132958,  1.329723,  0.662794,  0.390266,  0.072502,  2.392780,  7.204252,  0.771006,  0.064680 
  0.139631,  1.257507,  0.691602,  0.365272,  0.106265,  2.204973,  7.497254,  1.004913,  0.021106 
  0.133070,  0.658804,  0.660490,  0.415272,  0.189451,  2.574402,  6.949919,  1.410182,  0.169440 
  0.133513,  1.269962,  0.648599,  0.379400,  0.333691,  2.436030,  7.378107,  0.670938,  0.112545 
  0.131331,  1.353378,  0.650808,  0.408922,  0.124302,  2.556989,  7.098305,  0.948583,  0.016863 
  0.131822,  1.197304,  0.692257,  0.418562,  0.211987,  2.307436,  7.073089,  0.913155,  0.063432 
  0.130530,  0.813794,  0.690375,  0.372669,  0.241944,  2.028596,  7.371315,  0.688249,  0.114535 
  0.135018,  1.296566,  0.633506,  0.400851,  0.269007,  1.512918,  7.096505,  0.917368,  0.072741 
  0.132767,  1.225683,  0.612834,  0.410114,  0.152672,  2.624295,  7.360230,  1.212669,  0.115788 
  0.136575,  1.053342,  0.679219,  0.410576,  0.102387,  2.612310,  7.326714,  1.281914,  0.199588 
  0.131615,  0.744008,  0.629314,  0.408677,  0.190054,  1.717043,  7.498400,  0.826646,  0.039368 
  0.130860,  1.174701,  0.699533,  0.363205,  0.335571,  1.974326,  7.071986,  1.248097,  0.150167 
  0.134098,  0.765468,  0.637033,  0.376397,  0.235138,  2.363729,  7.251115,  0.977726,  0.013940 
  0.134836,  0.885400,  0.694489,  0.384809,  0.312249,  2.143226,  7.055532,  1.261978,  0.179396 
  0.131407,  1.259566,  0.618260,  0.369277,  0.293133,  2.431768,  7.358003,  0.837396,  0.109633 
  0.137348,  0.665511,  0.689597,  0.380573,  0.186011,  1.577763,  7.108380,  0.852704,  0.188278 
  0.138240,  0.856909,  0.670666,  0.379500,  0.175823,  1.690029,  7.043384,  1.045728,  0.009073 
  0.134904,  1.321264,  0.637478,  0.409536,  0.340212,  1.874190,  7.400991,  0.767852,  0.037532 
  0.139695,  1.013592,  0.630380,  0.378436,  0.267308,  1.875422,  6.945253,  0.716126,  0.153995 
  0.133825,  1.158475,  0.668906,  0.415187,  0.274425,  2.710914,  7.491547,  0.858851,  0.014652 
  0.137861,  0.972731,  0.684276,  0.409900,  0.352685,  1.554627,  6.954305,  1.315730,  0.075830 
  0.130078,  1.254653,  0.627184,  0.397603,  0.171035,  1.854371,  7.388323,  0.963684,  0.037287 
  0.138344,  0.761038,  0.656690,  0.402476,  0.082057,  1.851448,  7.014559,  0.805836,  0.112738 
  0.139388,  0.940135,  0.649756,  0.393176,  0.170234,  2.327228,  6.968687,  0.885255,  0.015025 
  0.136898,  1.072838,  0.614263,  0.398473,  0.337745,  2.748082,  7.208935,  0.909403,  0.005411 
  0.137289,  0.919690,  0.679602,  0.389059,  0.144099,  2.244204,  7.082780,  0.978072,  0.046277 
