       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.130012,  0.855430,  0.688674,  0.406936,  0.273454,  2.176110,  6.937333,  0.802836,  0.114809 
  0.138328,  1.367389,  0.643102,  0.391412,  0.129921,  2.624162,  7.068323,  0.723389,  0.119707 
  0.129141,  0.698679,  0.698095,  0.409446,  0.104523,  2.321682,  7.246604,  0.890570,  0.051352 
  0.132944,  0.763113,  0.611737,  0.375166,  0.286862,  1.682406,  7.261934,  0.808440,  0.064743 
  0.130522,  0.893559,  0.642480,  0.408701,  0.138042,  1.994720,  7.137015,  0.849355,  0.065715 
  0.132487,  1.189444,  0.669799,  0.386848,  0.067881,  2.007874,  7.333083,  0.889612,  0.019318 
  0.132268,  0.835519,  0.683393,  0.416008,  0.266394,  1.763723,  7.408441,  0.814131,  0.108671 
  0.139101,  0.646451,  0.690100,  0.374168,  0.324304,  2.345535,  7.329218,  0.831270,  0.036323 
  0.131678,  0.629827,  0.676613,  0.360102,  0.301787,  2.385231,  7.180377,  1.046437,  0.014531 
  0.129189,  0.917290,  0.613351,  0.388361,  0.246771,  2.204164,  7.201799,  0.771694,  0.070453 
  0.132131,  0.733890,  0.619555,  0.401079,  0.066092,  2.141861,  7.356962,  0.841516,  0.014580 
  0.131908,  1.001993,  0.649456,  0.369051,  0.212182,  1.874913,  6.949302,  0.892817,  0.054454 
  0.137381,  1.331053,  0.693905,  0.398791,  0.297515,  2.123874,  6.933009,  1.013110,  0.013892 
  0.135171,  0.611998,  0.625514,  0.417020,  0.173960,  1.614162,  6.906644,  0.995443,  0.021199 
  0.129509,  1.327363,  0.682330,  0.399993,  0.225506,  1.668300,  7.471070,  0.820355,  0.040084 
  0.133383,  0.689791,  0.644619,  0.372531,  0.224937,  2.043550,  7.353679,  1.033466,  0.033562 
  0.135861,  0.766627,  0.626122,  0.403628,  0.351859,  2.345198,  7.397752,  1.062564,  0.013917 
  0.135067,  1.051023,  0.658835,  0.414851,  0.111973,  2.207847,  7.351323,  0.912681,  0.038743 
  0.134592,  1.309236,  0.666682,  0.402146,  0.325336,  2.255727,  7.484044,  0.897727,  0.051663 
  0.135252,  1.358741,  0.645745,  0.408218,  0.348479,  2.483879,  7.190822,  0.750651,  0.072812 
  0.135444,  1.370338,  0.648347,  0.381649,  0.085889,  1.513032,  7.353406,  0.849263,  0.028428 
  0.132182,  0.939929,  0.617250,  0.404887,  0.185913,  2.050939,  7.097015,  1.028408,  0.043655 
  0.133491,  1.210010,  0.647959,  0.391581,  0.346375,  2.561207,  7.212847,  0.851411,  0.014402 
  0.136239,  1.375025,  0.686618,  0.405590,  0.192446,  1.601857,  6.929094,  0.904425,  0.043475 
  0.132161,  1.204184,  0.658473,  0.419701,  0.226289,  1.563975,  7.233666,  0.899250,  0.043474 
  0.137635,  1.299143,  0.687407,  0.399539,  0.165763,  1.908131,  7.177007,  1.055001,  0.009629 
  0.135387,  1.071833,  0.690523,  0.382079,  0.195927,  1.880784,  7.381215,  1.144644,  0.002487 
  0.132168,  0.718228,  0.632238,  0.410699,  0.277342,  1.715305,  7.122432,  1.038647,  0.008306 
  0.134904,  1.379582,  0.691947,  0.378592,  0.149929,  1.981240,  7.409418,  0.757913,  0.060364 
  0.136203,  0.923116,  0.661473,  0.392136,  0.282212,  2.322995,  7.159464,  1.065357,  0.004393 
  0.134026,  1.009377,  0.610740,  0.390317,  0.216397,  2.368818,  7.439231,  1.016904,  0.004136 
  0.139552,  0.845336,  0.684393,  0.369147,  0.291666,  2.747407,  6.970853,  0.919194,  0.039900 
  0.135379,  0.980844,  0.672879,  0.369850,  0.060345,  1.641690,  7.222337,  0.881337,  0.042596 
  0.131148,  0.906140,  0.640427,  0.397567,  0.250897,  1.808890,  6.956866,  0.824886,  0.019471 
  0.137646,  1.242024,  0.645375,  0.371549,  0.290058,  1.753775,  7.375360,  0.829435,  0.019845 
  0.132694,  0.644419,  0.655892,  0.362484,  0.273541,  2.510751,  7.473390,  0.875524,  0.040994 
  0.131875,  1.377830,  0.615712,  0.380764,  0.124750,  2.711674,  7.061599,  0.830245,  0.026523 
  0.133946,  0.944039,  0.627792,  0.381562,  0.134379,  2.628889,  7.216396,  0.810398,  0.039287 
  0.130641,  1.200689,  0.681934,  0.417280,  0.071010,  2.705991,  7.136361,  1.055977,  0.000142 
  0.133422,  0.784018,  0.624905,  0.384831,  0.181862,  2.255333,  7.255728,  1.077579,  0.002080 
  0.132556,  1.157227,  0.616891,  0.374429,  0.240853,  1.843933,  7.099077,  0.724015,  0.068207 
  0.134134,  0.792851,  0.687966,  0.413098,  0.212128,  2.353675,  7.171160,  0.987678,  0.037521 
  0.134424,  1.299928,  0.611626,  0.366407,  0.115576,  2.242947,  6.992462,  0.955536,  0.067444 
  0.139087,  0.713690,  0.611154,  0.406974,  0.135308,  2.126048,  7.049286,  0.923946,  0.065277 
  0.138074,  0.941311,  0.636195,  0.363964,  0.107306,  2.424314,  7.207488,  0.731406,  0.060233 
  0.136038,  0.727211,  0.651053,  0.365665,  0.117733,  1.931946,  7.449087,  1.035897,  0.018731 
  0.129528,  1.184377,  0.695839,  0.408706,  0.253365,  1.692634,  7.162913,  1.033024,  0.001944 
